train_loss,train_acc,test_loss,test_acc
1.904112929931055,0.39682692307692324,1.8231949025778464,0.4210881294964029
1.5480321231255172,0.5079807692307696,1.6979735943910883,0.46470323741007163
1.2773121679746189,0.595192307692308,1.7066995694482916,0.45076438848920847
1.032727191081414,0.6826923076923072,1.718336870344422,0.4674010791366905
