train_loss,train_acc,test_loss,test_acc
0.5217372175849623,0.7413812277580067,0.48611402308940893,0.7702499999999995
0.43404730213176285,0.7982651245551594,0.48097027707099926,0.7667499999999994
0.3459254852181227,0.8505894128113878,0.4818361823558808,0.7757499999999997
