train_loss,train_acc,test_loss,test_acc
0.575084397904307,0.7982239208633108,0.7018054375628466,0.7439600840336119
0.36823424000105415,0.8926483812949638,0.7371280250929986,0.7310924369747883
0.24546218821577886,0.9369379496402869,0.8067194704248125,0.707195378151259
