train_loss,train_acc,test_loss,test_acc
1.2039196630604834,0.45233812949640273,1.1489639071857225,0.48660714285714207
0.9737378345976628,0.5981339928057546,1.1528607511720739,0.48792016806722605
0.7928286445655407,0.7020008992805764,1.1127273811011755,0.5210084033613438
0.6012379389872652,0.7912544964028788,1.1508157268291763,0.5275735294117639
0.43903283040514973,0.8619604316546772,1.2545005373594138,0.5312499999999992
