train_loss,train_acc,test_loss,test_acc
0.828517289879994,0.6111778846153846,0.7983124546515634,0.6298076923076923
0.6303479888309269,0.7342748397435892,0.711389006330417,0.6798878205128205
0.48977815436247046,0.8109975961538446,0.7246197068538424,0.6838942307692312
