train_loss,train_acc,test_loss,test_acc
1.3718114337974208,0.4978636724960259,1.2581129012054666,0.5436802973977699
1.1052320498161718,0.6008545310015898,1.1992363041218326,0.5697026022304833
0.915974576636225,0.6730425278219401,1.2022314707585868,0.5744656133828999
0.7349494810324216,0.7486585850556434,1.2467944349498117,0.5669144981412639
0.554859686447441,0.8230822734499199,1.3333847066283666,0.5554135687732341
0.4121441860788392,0.8791236089030213,1.4586940686942036,0.5590148698884757
0.2975817534758667,0.9204093799682076,1.5419709347880899,0.5476301115241635
0.23391346340859823,0.9393879173290993,1.6700351255977024,0.5527416356877325
0.1907038571689107,0.9519077901430919,1.7460509933060435,0.5534386617100372
